planned_duration_days,elapsed_days,progress_variance_pct,material_availability_pct,material_delay_days,labor_count,previous_delay_count,budget_variance_pct,deadline_days_remaining,task_completion_rate_pct,delay
106,81,-19,84,3,18,2,22,22,57,1
128,55,-7,80,1,28,1,15,92,42,0
65,26,-9,96,1,12,0,4,29,44,0
166,58,-22,95,0,47,8,28,150,25,1
47,31,10,97,1,48,1,3,20,73,0
51,13,-4,94,1,19,0,3,41,34,0
126,85,-27,44,20,16,5,30,90,46,1
145,86,2,86,3,33,0,-5,70,62,0
164,102,-8,79,2,50,5,16,66,46,1
143,71,-6,89,0,30,2,2,77,65,0
365,92,-4,95,1,70,6,13,180,25,0
118,62,-16,49,7,31,1,18,59,22,1
254,145,-10,48,12,40,3,16,67,41,1
147,36,-26,93,3,29,3,29,142,0,0
107,27,-3,95,0,23,0,6,94,17,0
136,111,-21,71,1,15,4,9,28,70,1
212,50,-5,87,1,43,5,13,180,32,0
160,89,-22,80,4,9,7,28,88,43,1
85,40,-12,93,3,25,3,7,65,36,0
79,39,-10,63,5,20,3,5,38,42,0
76,70,-20,93,2,20,4,12,23,82,0
346,128,-16,68,10,100,5,20,180,24,1
83,41,-17,98,3,17,3,19,54,38,1
162,105,-7,97,1,42,8,13,57,55,0
129,80,-5,94,2,32,0,4,52,54,0
48,21,-19,88,4,23,3,20,41,22,1
80,66,-14,93,2,22,0,9,9,62,1
203,160,-17,90,2,40,3,13,43,55,1
117,33,-14,84,1,28,5,15,107,9,1
167,91,-21,86,3,29,4,28,111,19,0
169,103,-12,97,0,24,2,6,94,46,0
87,54,-4,98,4,35,1,16,44,63,0
76,61,-3,96,0,19,2,10,15,73,0
111,51,12,99,0,34,1,-9,51,61,0
89,74,-7,78,3,15,1,10,1,70,1
48,33,1,97,0,17,1,-8,23,77,0
171,77,0,91,0,50,0,4,93,51,0
62,54,0,94,0,30,1,0,13,95,0
88,76,-23,90,5,16,8,30,17,63,1
105,29,1,95,0,40,1,-10,76,23,0
69,53,3,100,0,19,1,-1,27,86,0
127,17,-13,94,3,21,2,7,103,0,0
162,59,12,97,0,38,1,-9,99,47,0
170,27,-1,93,1,29,2,2,143,21,0
189,54,0,96,0,36,2,1,180,31,0
118,102,10,93,1,33,1,-4,17,90,0
96,46,0,77,2,20,4,18,67,53,0
77,62,-1,89,0,20,3,10,15,97,0
92,44,-9,100,0,26,7,13,88,31,1
144,82,-11,76,6,25,3,6,70,54,0
75,37,-11,94,0,14,4,14,39,37,1
95,72,6,88,1,38,3,-1,18,72,0
90,31,-10,85,2,24,7,16,77,35,1
92,37,-10,84,2,25,3,16,67,43,0
91,36,-7,98,1,21,1,12,53,27,1
149,128,-7,82,0,20,4,23,24,80,0
193,131,-12,98,2,29,1,4,113,52,0
208,62,-13,81,3,32,0,14,146,5,0
67,51,-5,94,1,14,3,17,27,83,0
105,83,-10,87,3,28,6,13,32,54,0
53,28,-13,86,4,13,5,22,22,52,0
119,25,-20,54,11,27,4,29,113,16,0
108,83,-10,100,0,25,3,9,24,77,0
92,59,-1,91,1,26,2,9,48,68,0
125,77,8,96,1,26,0,1,48,78,0
106,79,-21,92,2,22,8,21,27,61,1
107,20,-21,84,5,23,8,27,131,0,1
365,276,-24,40,19,60,4,19,156,50,1
109,76,3,98,2,40,1,-1,45,64,0
55,23,-12,95,2,27,2,18,52,28,1
67,52,-12,99,0,15,3,12,40,65,0
186,113,0,74,4,37,2,11,43,68,0
150,64,-15,83,1,25,3,13,60,21,1
40,16,-10,89,0,14,7,16,33,36,1
60,36,-2,99,1,20,1,7,25,53,0
204,69,8,95,1,40,0,-2,180,46,0
195,103,-2,90,0,41,1,5,57,57,0
88,50,13,99,0,20,0,-3,38,61,0
146,76,18,99,1,27,0,-10,78,79,0
83,55,-23,88,2,29,8,27,42,48,1
90,51,-25,88,3,15,8,30,72,37,1
80,74,-2,98,0,14,2,3,6,74,0
240,85,1,89,0,58,1,3,145,29,0
60,52,-10,80,1,23,5,5,8,70,1
42,35,-1,93,1,20,3,-7,15,75,0
148,84,-4,94,0,31,1,5,64,47,0
44,32,-6,96,0,9,2,11,14,60,0
290,107,-24,60,7,42,4,19,162,22,0
206,164,9,98,0,58,0,-5,85,74,0
163,74,-4,94,0,27,0,8,102,50,0
103,82,-14,92,2,22,6,12,60,69,1
168,117,-10,94,2,38,2,11,38,61,1
98,81,-14,53,7,22,2,13,30,75,1
53,43,-19,86,5,21,5,22,15,63,1
109,23,-1,83,0,30,5,5,89,22,0
67,61,1,96,1,17,1,-10,4,87,0
64,39,-12,89,8,21,4,24,33,64,1
112,87,-9,80,2,24,4,14,21,71,0
226,188,-19,98,1,40,2,19,39,59,0
218,138,-22,90,4,26,3,20,65,34,1
93,75,16,95,1,42,1,-6,37,100,0
123,84,-11,87,3,29,6,13,73,61,0
146,69,-14,78,3,30,3,11,106,30,1
68,21,-7,98,0,12,1,11,60,15,1
171,36,-5,91,1,34,2,4,180,26,0
235,97,-4,86,4,46,4,11,144,44,0
142,110,-5,80,5,60,6,10,38,72,0
169,87,7,98,1,22,2,1,74,57,1
50,44,-16,92,1,12,8,24,23,72,1
133,55,-17,82,2,32,7,16,78,26,1
74,35,10,97,1,39,2,-3,43,68,0
173,115,-7,90,3,45,6,17,76,53,0
251,201,-15,88,3,31,3,21,1,77,1
188,60,-21,80,5,18,3,18,114,9,1
122,54,-10,89,1,29,4,12,43,29,0
78,33,0,96,0,23,0,-4,63,45,0
80,63,5,99,0,26,1,-10,7,75,0
196,175,-25,66,8,28,6,18,9,59,1
171,147,-9,99,0,44,3,-10,1,72,0
237,76,-4,96,2,90,2,9,180,36,0
59,44,10,98,0,21,1,-10,19,89,0
111,60,-7,74,2,32,5,15,68,42,0
132,88,-20,88,1,15,8,27,86,42,1
173,130,-7,95,3,35,3,4,49,66,0
337,180,0,96,1,71,0,-10,157,51,0
162,80,-9,95,1,32,2,11,66,42,0
172,113,6,96,0,41,1,-6,59,68,0
76,40,-2,94,1,10,1,5,48,54,0
182,79,-13,95,2,28,4,13,145,29,0
99,79,2,83,4,25,4,11,26,75,0
69,39,8,94,0,25,2,-3,52,64,0
107,47,-5,84,1,22,2,5,88,39,0
30,14,-19,74,8,9,4,13,30,37,1
113,43,3,100,1,50,2,12,70,43,0
93,63,2,85,1,30,2,2,30,55,0
88,75,-10,91,2,13,5,15,13,72,1
123,111,3,90,0,31,1,-3,1,88,0
182,129,-4,98,0,44,0,6,95,77,0
56,51,1,90,4,19,1,-4,4,100,0
343,244,6,90,1,81,1,-7,162,82,0
121,46,9,98,0,35,1,-2,106,54,0
248,186,-6,96,0,35,5,2,62,64,0
225,165,13,97,0,71,0,-10,75,90,0
91,9,-13,97,0,29,5,20,92,0,0
59,26,-2,95,0,18,0,11,37,48,1
145,60,1,98,0,23,1,-10,91,50,0
126,90,14,99,0,29,1,-10,53,87,0
138,74,20,97,0,56,0,-10,83,83,0
55,21,13,98,2,20,0,-3,39,52,0
130,30,-11,73,3,47,4,16,153,10,0
130,50,12,93,0,68,0,5,70,57,0
39,32,6,99,0,17,2,-3,11,82,0
161,80,-17,53,10,39,2,13,76,53,1
59,9,-4,84,1,14,1,1,57,14,0
101,20,5,88,0,20,1,-9,81,30,0
101,19,-6,96,2,38,4,7,98,20,0
126,112,-7,97,1,17,1,1,1,64,0
52,23,4,98,5,27,5,3,36,31,0
47,43,0,86,1,31,0,2,7,83,0
283,143,11,96,2,73,1,-8,113,66,0
92,20,0,89,1,28,0,-5,80,28,0
127,46,7,85,0,57,0,-10,81,54,0
73,61,-14,80,3,14,8,21,39,76,0
152,25,7,92,1,52,2,-10,108,18,0
70,35,-10,83,3,16,4,3,26,42,1
167,92,6,95,1,39,3,3,64,67,1
88,58,9,94,0,32,1,1,8,75,0
86,28,-1,98,0,20,3,-4,69,34,1
208,97,-9,97,3,89,4,13,167,28,0
31,23,-6,96,1,19,6,11,8,63,0
212,142,0,92,1,72,2,1,74,57,0
186,73,3,95,1,96,3,2,113,52,0
171,26,5,81,1,42,1,-5,180,21,0
257,82,-8,94,0,34,1,9,180,33,0
85,56,1,95,0,16,1,-3,8,73,1
188,90,-1,77,2,49,3,13,89,53,0
70,61,16,95,0,18,0,-10,1,100,0
90,26,0,90,3,23,1,9,60,45,0
82,36,-2,97,2,26,5,13,49,29,1
138,65,2,96,1,32,2,4,87,47,0
168,30,-1,92,1,34,2,4,169,6,0
225,127,-19,85,2,42,3,9,154,48,0
137,66,-6,93,1,27,4,22,83,30,1
176,60,-4,97,3,35,2,10,82,32,0
121,81,-19,70,4,24,8,23,51,46,1
51,17,2,91,1,13,1,0,34,30,0
52,19,-19,81,0,15,3,19,40,8,1
57,29,-4,95,4,28,3,15,46,36,1
130,26,-25,41,20,20,4,16,117,0,1
71,51,6,99,0,29,0,3,20,75,0
110,78,2,92,1,25,1,-1,35,70,0
85,35,3,100,0,18,2,-1,43,34,0
172,30,-2,91,1,54,3,-2,173,10,0
121,30,-10,97,2,32,0,-2,90,27,0
146,70,-26,98,3,17,7,30,91,37,1
172,88,-9,85,2,77,4,17,115,30,0
62,20,-14,84,4,15,1,20,42,30,1
98,66,-1,95,0,17,4,6,32,54,0
101,76,0,89,0,22,2,8,24,84,0
128,90,-20,83,1,38,8,16,38,47,1
162,75,16,97,1,42,0,-10,104,51,0
134,82,2,89,2,30,2,-2,88,63,0
89,66,-33,97,6,14,8,30,26,37,1
88,52,1,98,1,32,4,1,70,57,1
140,44,-6,96,2,32,3,9,96,24,1
143,94,-10,82,3,30,2,15,37,59,1
93,69,1,98,0,43,4,5,24,76,0
153,96,-24,63,12,15,8,29,87,45,1
77,12,-9,91,1,21,2,12,65,9,0
113,55,-3,91,0,20,0,10,67,43,0
153,98,10,97,1,30,2,1,101,72,0
120,43,-5,90,2,23,1,11,77,36,0
190,138,6,94,0,32,1,6,52,81,0
53,38,-2,96,2,13,1,2,23,64,0
51,24,-10,91,0,13,4,20,34,36,0
232,130,-9,86,1,42,1,17,147,39,0
165,105,7,95,0,31,0,-3,86,77,0
182,56,10,93,0,45,1,-6,106,40,0
93,16,7,98,0,31,1,-8,104,17,0
101,49,8,99,0,55,2,-4,60,55,0
55,17,-27,66,13,11,8,30,48,8,1
82,20,-5,86,2,41,3,4,60,25,1
60,38,5,98,0,13,1,-4,30,63,0
109,34,9,99,0,48,1,-10,61,30,0
36,20,-23,85,9,17,5,11,19,38,1
242,65,-22,89,1,26,6,13,180,0,0
122,84,1,94,0,22,0,7,63,67,0
251,157,-11,95,1,30,3,-2,118,61,0
131,45,-12,97,2,39,4,16,78,18,1
76,40,-1,100,0,11,5,7,52,55,0
116,21,-6,68,5,51,3,18,121,14,0
177,88,-2,97,1,31,3,13,83,46,1
30,14,-2,95,0,12,4,9,16,33,1
144,116,2,95,0,31,1,-2,10,83,0
100,31,4,99,0,38,2,-10,78,26,0
46,16,16,97,1,19,1,-5,31,46,0
324,65,7,91,4,48,1,-3,180,30,0
51,43,-2,92,0,14,0,3,8,80,0
239,49,7,92,1,93,1,2,167,44,0
35,29,13,91,0,19,1,-4,15,90,0
96,68,-3,95,1,24,5,12,18,61,0
114,49,-12,90,0,14,4,8,64,26,0
283,149,-10,76,5,100,7,16,170,41,1
168,121,-10,92,1,24,0,9,47,55,0
96,29,5,92,0,23,1,0,86,44,0
57,25,10,98,0,35,0,-8,30,49,0
358,179,9,92,0,76,0,-10,180,57,0
129,37,-1,92,0,19,2,4,92,31,0
87,72,-4,91,1,15,1,11,1,88,0
89,47,-34,40,20,13,8,30,54,8,1
127,62,-1,89,0,48,0,-1,85,55,0
69,41,-12,90,4,41,5,13,27,40,0
78,47,-24,94,3,16,4,24,45,49,1
92,50,-22,84,3,25,7,28,75,19,1
69,19,11,99,0,32,0,2,50,40,0
188,144,-2,91,0,50,2,0,1,74,1
103,79,8,98,0,18,1,-10,30,84,0
91,64,9,95,1,43,2,6,64,76,0
130,76,-7,89,1,24,4,14,38,55,1
130,55,-11,92,1,33,3,6,75,15,0
79,73,-7,97,1,14,3,9,8,89,0
141,85,-20,61,10,44,4,19,70,34,1
66,45,-16,78,5,22,8,22,46,41,1
37,31,6,93,2,22,1,1,2,94,0
360,200,15,96,0,76,0,-6,154,78,0
289,125,-13,97,2,53,2,17,130,35,1
206,55,-2,99,0,33,1,0,151,27,0
134,11,-19,91,0,17,6,25,123,0,0
67,43,-12,97,0,17,6,4,35,58,0
92,60,-12,75,2,25,5,16,60,58,1
172,110,6,96,3,62,0,-4,99,82,0
222,210,12,99,0,73,1,2,22,100,0
198,96,2,94,2,77,2,1,73,64,0
61,46,-7,92,1,20,2,15,18,68,0
103,55,-12,86,1,17,8,24,62,38,1
138,126,12,95,0,57,2,-6,1,100,0
73,28,1,95,0,19,4,11,51,19,1
123,83,6,91,1,34,1,-8,33,63,0
195,93,-19,95,2,20,8,19,147,35,0
285,97,20,97,0,87,0,-10,180,59,0
305,234,-4,86,3,58,3,8,161,72,0
71,55,-40,54,20,10,8,30,1,37,1
134,87,-13,76,2,21,3,16,73,62,0
59,29,1,76,6,29,3,0,37,53,0
185,140,3,97,0,42,2,-6,117,83,0
92,66,3,96,1,35,2,-1,33,65,0
156,62,0,98,1,25,0,1,102,38,0
73,14,-1,91,2,17,1,4,69,23,1
98,32,6,97,1,36,3,-1,98,38,0
86,53,2,94,0,24,2,4,33,76,0
96,22,19,99,1,24,0,-10,64,39,0
73,61,-9,96,1,22,2,3,21,74,0
64,18,-14,92,1,13,1,12,53,14,0
93,71,-13,92,2,25,4,17,12,57,1
322,264,-24,43,20,68,8,22,67,64,1
209,131,-22,58,20,38,8,27,122,40,1
123,92,-4,97,1,43,1,5,45,86,0
224,146,2,97,0,23,4,3,102,62,0
144,114,-4,89,0,36,1,7,37,82,0
116,69,-23,65,8,16,2,18,39,33,1
72,40,-13,69,5,13,5,7,40,39,1
203,64,4,94,1,82,3,8,174,34,0
348,286,-14,82,1,90,6,22,78,69,0
102,85,1,97,5,27,3,12,29,76,0
142,72,-5,90,0,21,3,6,70,41,1
111,91,-2,98,0,20,2,3,6,90,0
44,38,6,93,0,15,1,4,10,92,0
86,53,0,86,2,23,0,8,35,56,1
56,38,0,97,2,20,2,1,18,69,1
167,85,11,95,1,33,2,1,60,53,0
103,94,-3,78,1,16,1,7,25,93,0
43,20,4,100,0,12,1,2,26,50,0
111,44,14,95,1,40,0,-6,62,55,0
172,125,1,99,1,35,1,0,31,71,0
120,100,-5,81,1,25,7,11,10,80,1
39,21,-5,91,2,8,1,5,18,58,0
187,119,-22,84,7,30,8,26,64,51,1
79,69,-17,71,4,35,1,19,8,71,1
175,82,5,91,0,49,0,-7,108,47,0
128,114,5,94,0,42,2,1,14,100,0
320,27,1,98,2,58,0,-2,180,11,0
132,55,-10,80,1,28,4,17,100,37,1
78,57,-9,80,3,11,1,10,43,67,0
83,37,-19,90,2,16,7,20,46,16,1
160,25,-17,90,4,19,1,19,159,0,1
76,60,-13,80,1,17,1,9,6,83,0
251,135,-3,93,2,60,3,13,138,40,0
75,44,-1,97,2,15,1,9,36,50,0
74,60,-12,90,0,13,1,6,20,65,0
67,50,-7,98,0,18,5,21,21,70,0
101,59,11,95,0,15,0,-10,51,60,0
116,38,-3,56,6,39,2,10,87,32,0
365,239,9,98,1,56,0,-8,180,67,0
149,50,0,92,0,34,3,7,114,30,0
112,86,-31,62,10,24,8,30,35,48,1
161,78,-22,82,6,40,5,20,84,31,1
54,25,0,89,0,18,0,-2,43,48,0
149,38,-1,95,0,27,1,3,135,26,0
187,148,-18,92,1,41,8,20,20,54,0
121,35,-12,78,1,18,1,1,68,22,0
94,52,-19,94,2,34,3,5,51,41,0
113,70,2,97,1,56,0,-6,40,64,0
127,38,-11,92,1,33,3,1,105,23,0
137,38,-16,77,7,26,6,17,82,0,1
174,128,-18,99,1,20,7,21,46,59,1
157,108,-4,81,2,41,3,15,35,63,0
107,54,19,97,0,33,0,-10,47,73,0
192,28,5,94,1,29,1,2,133,33,0
99,38,-9,96,2,21,8,22,61,28,0
76,57,-1,94,1,20,2,0,28,73,0
169,116,-9,97,2,33,6,11,68,54,1
54,15,-5,93,0,20,3,5,54,10,0
149,98,-1,96,1,41,2,9,96,64,0
41,34,-14,70,1,16,5,20,16,67,0
290,209,-9,98,0,47,1,3,73,69,0
123,90,-18,94,1,32,7,22,63,46,1
151,80,-27,88,6,24,2,22,92,13,0
365,331,-20,40,20,100,8,30,1,74,1
92,12,7,96,0,21,0,-5,110,22,0
40,33,8,98,1,15,1,-8,23,98,0
127,49,11,98,1,18,1,-10,109,42,0
158,53,-13,95,0,14,5,18,106,14,1
131,55,5,100,0,55,1,-6,81,54,0
76,30,-13,96,2,17,1,15,64,33,1
126,65,13,96,2,61,1,-3,53,75,0
145,112,-8,86,1,35,4,14,86,70,0
62,35,-8,80,2,18,3,13,38,38,1
158,59,-13,84,2,19,2,10,104,24,0
90,46,0,97,1,27,1,9,43,53,0
160,119,-3,99,1,35,4,17,88,88,0
64,33,-13,73,2,13,1,10,30,46,0
365,326,-2,86,1,100,4,8,54,86,0
102,93,1,90,1,20,0,4,11,76,0
196,19,-17,96,3,19,2,20,180,0,1
48,25,7,97,1,12,1,-3,25,72,0
42,20,7,92,1,17,1,2,14,65,0
114,68,-7,87,4,18,6,8,40,73,0
59,41,-22,95,4,12,8,25,15,60,1
106,81,-10,87,2,16,3,16,25,70,1
165,50,-3,88,0,55,0,6,125,43,0
114,90,6,90,0,32,1,12,12,91,0
139,31,-7,93,1,28,4,4,111,23,0
64,28,-5,97,4,17,3,10,38,36,0
110,82,7,96,1,33,1,1,28,89,0
113,81,6,99,0,50,0,0,27,89,0
251,134,-11,85,1,52,4,12,105,38,0
64,41,-3,94,1,22,4,9,20,71,0
97,27,4,81,2,23,0,-2,71,28,0
63,33,-22,98,0,20,5,24,34,38,1
50,17,3,98,1,20,2,-4,37,44,1
124,21,0,99,0,37,0,3,90,26,0
164,140,-9,82,2,44,4,9,6,78,0
73,54,-9,92,1,31,3,13,34,76,0
136,78,16,96,0,40,0,-9,55,74,0
64,42,-8,83,3,21,5,18,22,58,1
85,16,-11,96,2,20,2,14,81,14,0
200,147,-14,84,1,32,7,10,53,55,1
240,115,12,95,0,68,1,-4,136,55,0
70,18,-12,90,0,21,2,21,46,18,0
105,62,-8,88,3,34,3,5,40,59,0
167,89,-4,93,0,33,2,12,102,43,0
147,74,11,95,2,52,1,-5,73,51,0
53,19,-20,91,0,16,3,13,33,15,1
102,81,6,98,1,19,5,-5,26,88,0
281,205,-18,89,1,34,2,14,75,57,1
137,111,-19,64,9,23,3,26,33,71,0
71,50,13,97,0,21,2,-1,38,79,1
223,114,20,96,0,78,1,-10,119,84,0
54,50,-4,72,4,12,1,10,11,80,0
202,84,0,98,2,38,1,-2,118,35,0
114,85,-7,95,0,25,2,8,48,77,0
109,61,13,96,0,26,2,-10,68,79,0
141,39,7,91,0,38,1,-3,98,18,0
155,57,-10,78,3,33,3,4,88,21,1
175,118,-5,97,1,45,0,4,76,83,0
44,22,-16,89,0,13,3,3,34,23,1
208,32,14,100,0,56,0,-4,142,37,0
91,33,-12,70,4,22,4,13,58,21,1
56,32,10,98,0,17,0,-2,12,72,0
63,17,-4,96,1,20,1,-2,45,35,0
66,25,-1,86,3,30,2,10,41,39,0
147,58,-8,91,5,45,3,11,103,32,1
73,25,4,94,2,23,4,6,71,49,0
75,48,-3,83,0,11,2,1,27,49,0
101,53,-9,78,1,15,3,1,41,38,1
195,144,-12,66,2,52,5,9,74,57,1
115,53,-4,96,0,32,1,-5,33,44,0
110,44,-22,88,0,20,8,20,91,22,1
156,82,-10,91,3,31,0,15,76,43,0
69,16,4,99,1,17,0,-10,63,22,0
205,85,-2,97,0,35,1,6,101,38,0
100,38,-16,92,1,17,3,11,89,13,1
134,63,-40,40,20,10,8,30,104,6,1
129,78,0,95,2,25,3,18,51,65,0
40,25,-6,85,1,13,2,15,23,53,0
98,42,0,92,2,34,2,-3,65,40,0
365,208,3,98,1,100,0,-4,178,68,0
86,71,-3,98,0,20,1,0,58,82,0
121,67,-5,92,1,26,2,9,61,44,1
55,37,0,98,2,22,0,0,29,70,0
122,70,18,99,0,41,1,-2,47,66,0
131,101,-11,86,1,24,5,11,16,72,0
106,80,20,98,0,32,0,-10,1,100,0
239,178,3,98,0,39,2,-3,154,83,0
127,79,-13,93,2,27,2,4,48,48,1
189,20,1,94,0,15,1,-8,168,22,0
125,95,-3,80,2,34,3,-2,56,73,0
42,40,-6,86,1,32,8,16,10,91,1
100,69,-9,84,1,22,6,4,30,57,1
270,113,11,96,0,69,0,-6,180,47,0
109,71,-7,88,0,20,2,14,18,62,1
87,62,-2,92,0,23,2,6,36,60,0
214,136,-6,98,1,45,5,7,64,57,1
106,29,-5,96,0,28,2,10,96,17,1
247,229,5,94,0,73,1,-5,21,100,0
69,35,-6,96,0,15,2,7,21,41,1
67,34,-28,95,4,23,5,20,37,13,1
90,50,-7,87,1,20,3,3,68,51,1
289,231,3,95,0,88,1,3,65,95,0
76,41,9,95,1,13,1,-9,58,58,0
117,88,-1,99,0,30,3,0,29,75,1
261,193,9,97,1,51,2,5,80,73,0
137,122,-12,89,3,24,0,8,12,72,1
89,16,-6,90,3,19,2,5,65,18,0
201,135,11,98,0,60,0,-9,29,72,0
136,22,-5,84,1,36,2,8,140,16,0
65,39,-2,92,1,19,3,4,42,65,0
183,84,-10,93,1,43,0,12,125,49,0
58,16,-11,88,2,26,3,9,44,21,1
139,127,-3,90,1,26,4,3,1,96,0
125,49,-4,70,3,23,3,5,66,44,0
70,42,-14,97,0,20,1,15,22,41,0
113,73,-24,92,2,12,8,29,89,41,1
198,40,-1,99,0,51,0,5,168,25,0
88,35,-1,94,1,23,1,2,77,46,0
339,123,-8,99,3,28,3,13,180,18,0
103,10,4,85,1,21,0,4,125,13,0
64,25,-10,98,1,16,3,16,39,22,0
30,26,-3,92,1,13,2,8,5,75,0
166,99,1,93,0,20,2,0,82,66,0
191,73,0,83,2,72,2,10,137,42,0
225,96,-23,93,2,23,7,13,159,13,1
96,8,-5,74,4,16,1,7,86,12,0
325,79,13,94,0,98,3,-1,180,41,0
120,78,-6,97,1,21,0,-4,66,70,0
142,32,-22,44,15,32,7,23,110,3,1
107,43,-17,77,3,14,5,7,87,33,1
175,78,-17,87,1,39,4,9,93,14,0
58,19,8,98,0,22,0,-9,50,46,0
154,137,-27,91,3,29,4,20,51,44,0
149,80,3,88,2,48,0,16,68,55,0
117,38,-8,100,1,16,2,9,79,35,0
69,55,-15,69,8,15,3,11,30,63,1
105,74,-6,96,1,19,2,10,31,63,1
99,41,20,94,0,45,0,-10,73,62,0
79,14,-3,78,4,19,5,9,77,17,0
135,105,-7,87,0,23,1,6,27,65,0
37,14,-9,76,2,9,0,16,16,31,1
150,48,-22,82,1,23,4,23,132,6,1
76,51,-10,95,1,12,5,9,46,64,1
48,17,-11,88,2,11,5,10,50,32,1
139,47,4,96,1,28,0,-8,92,36,0
131,56,-19,96,2,18,4,11,96,6,1
168,77,-5,97,4,40,3,8,122,43,0
52,29,3,92,0,23,1,-1,41,65,0
75,38,-16,90,0,26,8,16,53,32,1
157,103,-22,97,5,14,5,26,54,46,0
71,55,1,98,0,20,2,-1,35,78,0
168,138,-29,85,4,27,7,26,11,53,1
178,77,6,90,2,35,1,-9,123,53,0
154,53,-21,87,6,13,4,22,136,29,1
127,108,-5,92,0,49,5,6,54,88,0
90,50,3,96,0,23,0,-7,47,85,0
68,34,-10,95,1,18,0,0,55,44,0
154,39,-5,92,2,34,3,10,115,34,0
83,71,10,93,0,32,1,-1,16,80,0
288,70,-10,95,2,43,3,18,180,7,0
109,99,-18,77,3,21,5,17,30,65,1
145,127,-5,97,2,28,2,6,33,83,0
178,54,-7,86,2,21,1,12,124,23,0
63,48,1,97,1,15,1,5,25,71,0
201,136,7,97,0,56,2,-8,103,82,0
46,36,-6,84,0,10,2,15,23,78,1
276,153,0,98,2,54,2,-6,54,57,0
128,76,-12,97,2,15,2,11,52,48,1
199,72,-2,99,0,60,1,1,113,36,0
93,47,-18,97,3,20,5,20,54,15,1
192,54,17,94,1,51,0,-10,138,32,0
45,32,3,85,2,29,3,6,18,63,0
79,36,-7,93,1,20,1,14,29,28,0
72,56,-23,59,5,13,4,25,5,58,1
74,20,-16,85,2,18,8,20,79,7,1
196,151,7,89,0,53,1,3,33,80,0
111,47,-11,94,3,30,2,15,57,32,1
99,87,1,96,1,25,1,-8,37,100,0
139,51,-6,88,1,33,6,12,91,24,1
95,79,-21,89,3,25,6,24,1,53,1
140,84,10,96,1,28,1,0,85,73,0
121,73,-8,94,0,18,1,5,33,61,1
138,77,-3,93,1,69,4,9,89,41,0
116,55,-30,60,12,13,8,30,72,16,1
140,78,10,97,2,39,1,-9,62,74,0
61,28,5,94,0,23,1,3,28,53,0
97,36,-1,93,2,20,2,15,101,33,0
60,25,-15,85,3,20,5,22,35,22,1
222,102,-10,86,1,36,4,15,120,27,1
47,20,0,94,0,18,5,9,30,38,0
121,47,-16,88,0,26,5,11,95,21,1
123,70,-3,94,1,19,2,8,53,63,1
365,289,-28,89,5,58,8,30,101,60,1
115,36,8,94,0,30,0,-4,81,50,0
97,42,-7,90,0,31,5,15,73,46,1
79,12,0,97,0,29,5,2,76,24,1
121,39,0,98,0,23,0,6,81,27,0
132,78,-20,71,1,17,4,16,62,41,1
298,192,-15,77,4,38,5,10,121,47,1
168,94,-26,91,5,50,6,19,108,36,0
341,214,6,94,3,68,0,-6,180,66,0
251,167,-8,87,2,27,4,12,89,64,1
99,48,-4,96,2,47,7,9,78,38,0
217,60,-13,83,1,50,5,17,180,18,0
130,73,14,96,0,33,0,-10,61,71,0
169,109,20,99,0,41,0,-10,62,70,0
75,43,17,99,0,30,1,-8,30,69,0
35,13,-2,91,2,16,5,12,32,35,1
228,215,-24,56,5,40,5,22,18,77,1
104,38,-3,94,0,21,3,5,82,25,0
108,91,-6,98,0,31,0,6,11,66,0
121,90,-12,91,2,34,3,13,19,58,0
365,103,7,94,1,73,1,4,180,32,0
123,71,10,97,0,38,0,-10,39,60,0
85,19,3,89,1,19,0,0,64,30,0
52,34,-19,94,4,8,4,24,22,37,1
158,126,11,99,0,49,0,-10,60,89,0
132,123,10,99,0,66,1,-9,9,100,0
243,98,-7,83,1,34,2,4,153,31,0
156,52,6,98,2,38,1,-5,96,34,0
82,75,0,98,2,23,5,14,8,89,0
59,31,-10,96,0,20,1,10,41,38,0
89,48,-6,94,0,22,4,9,53,45,0
32,18,-1,97,1,17,0,2,12,51,0
53,14,-8,99,1,17,2,10,44,32,0
105,17,1,98,1,38,0,-6,108,13,0
227,108,-4,95,0,76,0,2,180,41,0
115,100,-1,96,1,33,3,5,17,80,0
50,32,-1,94,1,21,0,4,12,65,0
87,77,-2,99,0,29,1,-6,17,93,0
145,67,-4,100,0,30,1,0,101,33,0
68,44,-25,87,2,10,8,29,43,38,1
42,19,-14,88,2,12,7,26,28,36,1
188,171,17,87,0,42,0,-10,17,100,0
68,24,3,96,1,21,3,6,46,37,0
225,136,-16,87,0,36,2,13,35,49,0
102,73,16,96,0,39,1,-5,35,85,0
60,38,7,93,2,12,0,-6,18,68,0
126,54,-1,79,2,30,0,11,54,49,0
83,54,-5,95,0,15,1,15,36,53,0
143,69,6,82,4,37,0,3,91,47,0
78,37,4,85,0,22,1,7,41,53,0
200,135,-13,86,3,53,5,22,92,45,0
118,81,-2,92,1,19,5,9,85,61,1
98,45,-5,99,0,26,0,7,48,47,0
90,82,-8,79,2,20,2,14,5,83,0
66,11,-16,93,0,12,8,27,77,0,1
129,67,-17,86,0,18,2,14,88,15,0
137,104,2,87,3,32,1,-2,50,96,0
95,66,-14,95,0,18,3,12,29,48,1
141,58,-29,81,3,19,8,30,116,10,1
